Patente|Pedimento|SeccionAduanera|FechaFacturacion|NumeroFactura|TerminoFacturacion|MonedaFacturacion|ValorDolares|ValorMonedaExtranjera|PaisFacturacion|EntidadFedFacturacion|IndentFiscalProveedor|ProveedorMercancia|CalleProveedor|NumInteriorProveedor|NumExteriorProveedor|CpProveedor|MunicipioProveedor|FechaPagoReal
3694|2011110|750|2022-02-02|7086ed00-7cb9-4ba7-8350-049eee97f730|DAP|USD|5278.92|5278.92|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011119|750|2022-02-10|0a462f1b-9eb0-4ea4-be6a-9b47900435d6|DAP|USD|36192.93|36192.93|USA| |80-0871159|SUSSEK MACHINE COMPANY, LLC|PIERCE ST|S/N|805|53594|WATERLOO|2022-03-07 16:21:03|
3694|2011110|750|2022-02-09|1cd53d6a-f552-40cf-a4e9-c35627bb5fdd|DAP|USD|1228.24|1228.24|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-25|146f0162-08c4-4a58-81ba-072f508e1775|DAP|USD|14346.50|14346.50|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011109|750|2022-02-21|9253752a-2546-4f50-875e-18ce5b1460fe|DAP|USD|27045.42|27045.42|LUX| |20062417197|AAM INTERNATIONAL SARL|RUE DE KOERICH|S/N|68|L-8437|STEINFORT|2022-03-22 18:01:00|
3995|2003807|240||COVE22512C701|FCA| |0.00|0.00| | |36-2644555|DISA INDUSTRIES INC.||||||2022-03-24 15:46:05|
3694|2011110|750|2022-02-07|58d31e8e-29c7-4646-86d6-a4f9ef13905c|DAP|USD|12297.00|12297.00|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-24|9b544f71-ca47-4158-aefc-6fb40e0dcef6|DAP|USD|2844.65|2844.65|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-08|24a49b6c-4d16-4230-92f4-03e2a7a32461|DAP|USD|18432.15|18432.15|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3995|2002983|240||COVE224V3XYI4|FCA| |0.00|0.00| | |208386227|ADVANCED FOUNDRY SPECIALISTS, LLC||||||2022-03-03 18:23:04|
3995|2002932|240||COVE224ZC50R6|FCA| |0.00|0.00| | |36-2644555|DISA INDUSTRIES INC.||||||2022-03-03 17:17:03|
3694|2011110|750|2022-02-25|682276fc-230d-427a-8de5-c2aa94cb5a81|DAP|USD|2482.20|2482.20|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011119|750|2022-02-09|821631c0-65e1-4db0-8415-2a55e6c0786e|DAP|USD|5897.92|5897.92|USA| |80-0871159|SUSSEK MACHINE COMPANY, LLC|PIERCE ST|S/N|805|53594|WATERLOO|2022-03-07 16:21:03|
3694|2011112|750|2022-02-15|558b2fea-c596-4f0d-912b-8710ee788436|DAP|USD|8817.12|8817.12|CHE| |CHE-112.299.409|EATON INDUSTRIES MANUFACTURING GMBH|ROUTE DE LA LONGERAIE|S/N|7|1110|MORGES|2022-03-08 12:13:02|
3694|2011110|750|2022-02-04|31b03e60-7b80-4b24-9024-31781499af38|DAP|USD|7111.63|7111.63|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011109|750|2022-02-01|12c7f6ec-0771-4802-8091-72653045ee11|DAP|USD|29062.95|29062.95|LUX| |20062417197|AAM INTERNATIONAL SARL|RUE DE KOERICH|S/N|68|L-8437|STEINFORT|2022-03-22 18:01:00|
3694|2011110|750|2022-02-03|c64ee0aa-a746-4d03-ace5-4e0117f76d0f|DAP|USD|3959.19|3959.19|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011119|750|2022-02-21|63a9c153-50e2-48a9-bda6-a5681f3e4f2d|DAP|USD|3890.54|3890.54|USA| |80-0871159|SUSSEK MACHINE COMPANY, LLC|PIERCE ST|S/N|805|53594|WATERLOO|2022-03-07 16:21:03|
3694|2011106|750|2022-02-16|ec057e7f-f46c-4c9e-9e9f-e01b61934730|DAP|USD|22920.78|22920.78|USA| |261107337|NEAPCO COMPONENTS LLC|HAGGERTY ROAD|S/N|6735|48111|BELLEVILLE|2022-03-09 11:47:03|
3995|2002943|240||COVE224ZC6PG2|FCA| |0.00|0.00| | |00809320286|PROGELTA S.R.L||||||2022-03-03 17:17:02|
3694|2011109|750|2022-02-10|5f30deff-cf1f-4063-a95a-f93d076b498c|DAP|USD|2799.15|2799.15|LUX| |20062417197|AAM INTERNATIONAL SARL|RUE DE KOERICH|S/N|68|L-8437|STEINFORT|2022-03-22 18:01:00|
3694|2011109|750|2022-02-15|48f185b8-bce9-4f9f-af45-f562aa6a1f4f|DAP|USD|22956.16|22956.16|LUX| |20062417197|AAM INTERNATIONAL SARL|RUE DE KOERICH|S/N|68|L-8437|STEINFORT|2022-03-22 18:01:00|
3995|2002929|240||COVE224ZC7X47|FCA| |0.00|0.00| | |36-2644555|DISA INDUSTRIES INC.||||||2022-03-03 17:17:03|
3995|2003125|240||COVE225049ZQ7|FCA| |0.00|0.00| | |36-2644555|DISA INDUSTRIES INC.||||||2022-03-10 15:54:06|
3694|2011110|750|2022-02-10|39effe59-3870-4bf7-a333-2e4318a54179|DAP|USD|5278.92|5278.92|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3995|2002643|240||COVE224ZANDA6|FCA| |0.00|0.00| | |36-2644555|DISA INDUSTRIES INC.||||||2022-03-03 11:59:03|
3694|2011110|750|2022-02-09|39fa3415-b87e-4e52-b3f0-34511fdabdb8|DAP|USD|5123.75|5123.75|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011109|750|2022-02-08|30276225-70f2-44ec-8eed-ed0de9b0d707|DAP|USD|33152.23|33152.23|LUX| |20062417197|AAM INTERNATIONAL SARL|RUE DE KOERICH|S/N|68|L-8437|STEINFORT|2022-03-22 18:01:00|
3694|2011110|750|2022-02-10|bfba2b6a-f562-422d-8e0d-46a2f2133312|DAP|USD|22530.78|22530.78|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-02|6d1ef7ce-3c0a-40bf-a968-7da3061788b2|DAP|USD|8597.67|8597.67|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011109|750|2022-02-16|2ad99dc0-3f5b-4cd2-984b-6ca14e7e46f0|DAP|USD|22956.16|22956.16|LUX| |20062417197|AAM INTERNATIONAL SARL|RUE DE KOERICH|S/N|68|L-8437|STEINFORT|2022-03-22 18:01:00|
3995|2003822|240||COVE22512AZO3|FCA| |0.00|0.00| | |36-2644555|DISA INDUSTRIES INC.||||||2022-03-24 15:46:04|
3694|2011110|750|2022-02-12|3ee2aeb2-7a72-4be2-b19d-d622251475cf|DAP|USD|1228.24|1228.24|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3995|2002930|240||COVE224ZC8DP4|DAP| |0.00|0.00| | |391528888|FINN PATTERN CO. INC||||||2022-03-03 17:18:03|
3694|2011110|750|2022-02-25|4d6a425c-b8bd-4047-9fc2-d6fb2bb9dfc4|DAP|USD|1319.73|1319.73|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-15|8e509c34-f8ae-4e70-8e9c-d247c938be5f|DAP|USD|15056.91|15056.91|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-22|9a6f236a-7b6f-40b4-858b-3c59d6857de1|DAP|USD|11169.90|11169.90|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011109|750|2022-02-09|491e10c4-4aab-4bbc-8f99-97f44855eb1b|DAP|USD|31534.93|31534.93|LUX| |20062417197|AAM INTERNATIONAL SARL|RUE DE KOERICH|S/N|68|L-8437|STEINFORT|2022-03-22 18:01:00|
3995|2002556|240||COVE224ZCB2E7|FCA| |0.00|0.00| | |36-2644555|DISA INDUSTRIES INC.||||||2022-03-03 17:18:05|
3694|2011121|750|2022-02-28|SMC28022022|DAP|USD|2890.01|2890.01|USA| |80-0871159|SUSSEK MACHINE COMPANY, LLC|PIERCE ST|S/N|805|53594|WATERLOO|2022-03-08 17:17:00|
3694|2011110|750|2022-02-16|363a24b8-00dc-49f4-829d-c59b5b36dd69|DAP|USD|6205.50|6205.50|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-05|190d5a67-7e9a-44f3-9076-8b82e0a5a41c|DAP|USD|3782.73|3782.73|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011119|750|2022-02-11|12795c0c-f8c7-41d0-a40a-aa62cc112505|DAP|USD|5897.92|5897.92|USA| |80-0871159|SUSSEK MACHINE COMPANY, LLC|PIERCE ST|S/N|805|53594|WATERLOO|2022-03-07 16:21:03|
3694|2011124|750|2022-02-09|c9cd9fd7-399a-4995-8b0e-f914df20c5e0|DAP|USD|446.40|446.40|USA| |133369789|ZF ACTIVE SAFETY US INC.|TECH CENTER DRIVE|S/N|12001|48150|LIVONIA|2022-03-16 16:18:04|
3187|2000273|170||COVE224Z7LGZ2|EXW| |0.00|0.00| | |31-0643264|ALLIED MINERAL PRODUCTS,INC.||||||2022-03-02 17:30:03|
3694|2011110|750|2022-02-02|3a5dadc0-6284-40d8-8f92-2031d194d84f|DAP|USD|2482.20|2482.20|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-12|0d5bd524-951f-4146-bc3f-4a754fd6690f|DAP|USD|17652.73|17652.73|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3995|2003048|240|2022-03-11|573ccbb9-26eb-4551-b914-2bc2a8788cf9|FCA|USD|31537.84|31537.84|USA| |432096069|WORLDWIDE TECHNOLOGIES LLC|REASONOVER DRIVE||145|42134|FRANKLIN|2022-03-14 12:54:12|
3800|2001115|240|2022-03-11|264A3D75-2C6D-4261-80DB-BC1FB221308D|FCA|USD|40287.53|40287.53|MEX| |208608763|A.STUCKI COMPANY|COMERCE DRIVE  SUITE|906|900|15108|MOON TOWNSHIP|2022-03-14 14:09:01|
3694|2011119|750|2022-02-25|422d0f4b-0ff7-41ba-81a3-39de8dd21e62|DAP|USD|5897.92|5897.92|USA| |80-0871159|SUSSEK MACHINE COMPANY, LLC|PIERCE ST|S/N|805|53594|WATERLOO|2022-03-07 16:21:03|
3694|2011106|750|2022-02-28|dc1d3509-2c35-464a-9bc6-017abf879b6b|DAP|USD|23827.73|23827.73|USA| |261107337|NEAPCO COMPONENTS LLC|HAGGERTY ROAD|S/N|6735|48111|BELLEVILLE|2022-03-09 11:47:03|
3694|2011121|750|2022-02-15|SMC15022022|DAP|USD|2453.18|2453.18|USA| |80-0871159|SUSSEK MACHINE COMPANY, LLC|PIERCE ST|S/N|805|53594|WATERLOO|2022-03-08 17:17:00|
3694|2011110|750|2022-02-02|d28363f4-af19-4403-9a4c-2969460ecd79|DAP|USD|3495.90|3495.90|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011118|750|2022-02-16|6c401d1b-910e-47f4-b8f5-470d4935ab75|DAP|USD|40001.41|40001.41|USA| |36-2691823|POWERBRACE CORPORATION|60TH AVE|S/N|7640|53142|KENOSHA|2022-03-14 19:05:02|
3694|2011110|750|2022-02-23|23277654-4d22-4433-b6bb-f219f9c7cead|DAP|USD|17143.23|17143.23|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3995|2003266|240||COVE22507FLC6|FCA| |0.00|0.00| | |DESCONOCIDO|XIANGSHAN TONGJIA PATTERN MANUFACTURING CO. LTD.||||||2022-03-11 19:40:04|
3694|2011124|750|2022-02-11|7ec32fcf-fefc-4bbb-8a0e-30eeab3506c6|DAP|USD|41145.88|41145.88|USA| |133369789|ZF ACTIVE SAFETY US INC.|TECH CENTER DRIVE|S/N|12001|48150|LIVONIA|2022-03-16 16:18:04|
3694|2011110|750|2022-02-24|fdc046f3-7574-4981-8524-ea2e0cf2f9f1|DAP|USD|18073.60|18073.60|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-24|c3c7a2c3-b070-4c23-b82b-32e8555a819f|DAP|USD|9977.38|9977.38|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-04|0d36107c-8b55-41e1-b06e-51de03f8a3e3|DAP|USD|36147.20|36147.20|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-22|57c21163-be71-423d-9add-ac1f37e62a8d|DAP|USD|10013.40|10013.40|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3995|2002559|240||COVE224ZCD0J2|FCA| |0.00|0.00| | |81-4245953|KLEIN PALMER INC||||||2022-03-03 17:19:04|
3694|2011110|750|2022-02-04|52629490-420f-4fe8-8b3c-84d64a7704f3|DAP|USD|4661.20|4661.20|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3995|2003810|240||COVE22512GVK3|FCA| |0.00|0.00| | |33-0729397|WHEELABRATOR GROUP, INC.||||||2022-03-24 15:47:07|
3995|2002560|240||COVE224ZCDKI5|FCA| |0.00|0.00| | |33-0729397|WHEELABRATOR GROUP, INC.||||||2022-03-03 17:20:07|
3694|2011111|750|2022-02-28|7e25e6cf-2cca-42c9-9b15-d687223a202e|DAP|USD|15960.00|15960.00|CHE| |CHE367148844|DANA MANUFACTURING SWITZERLAND GMBH|RIEDSTRASSE|12|11|6330|CHAM|2022-03-08 09:54:00|
3694|2011110|750|2022-02-24|2729a756-6967-4066-a25f-8b69c8563cd5|DAP|USD|9238.11|9238.11|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-28|513fa2ac-5743-4893-84a2-9fe9b61be94f|DAP|USD|1422.33|1422.33|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011118|750|2022-02-23|494bd973-c8d7-4387-b02c-2b72486e2618|DAP|USD|33939.47|33939.47|USA| |36-2691823|POWERBRACE CORPORATION|60TH AVE|S/N|7640|53142|KENOSHA|2022-03-14 19:05:02|
3694|2011110|750|2022-02-23|9bbb63f6-58b1-492d-b482-593f0cf73ebf|DAP|USD|3074.25|3074.25|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-03|8c994ae6-b12b-4f17-a831-e6f4c5331e63|DAP|USD|6205.50|6205.50|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-15|d13c2a42-8992-413d-af48-cbf2a15fa418|DAP|USD|6205.50|6205.50|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-25|ac13cb59-551d-4750-a299-1295f7b8b792|DAP|USD|11965.25|11965.25|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-17|0b106c07-4530-430c-9518-4ef026e64857|DAP|USD|1024.75|1024.75|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-16|14ea565c-9011-43f6-beb8-d99002257c9c|DAP|USD|1083.35|1083.35|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-04|3f9e6a78-7303-4973-abaf-a7161a039886|DAP|USD|16134.30|16134.30|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-25|edb3237c-8ef0-40a6-9b04-5fa706758578|DAP|USD|4912.95|4912.95|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3995|2002605|240||COVE224ZF1CR1|FCA| |0.00|0.00| | |FOPM551029684|MARTIN FLORES PENA||||||2022-03-04 11:26:04|
3694|2011110|750|2022-02-10|ca75355d-2f75-4b5e-9433-b0022d14d35b|DAP|USD|4099.00|4099.00|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-14|6f1fa4d8-eb9b-43f3-a9e9-ceba36ecc6c3|DAP|USD|6617.72|6617.72|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-02|f060fc2a-47b9-4dd9-a242-9fd2e4dbe8d7|DAP|USD|2147.10|2147.10|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-01|0b5631ef-a757-4485-a781-5d6392468d95|DAP|USD|4661.20|4661.20|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-24|fee70bda-44ac-4598-a70b-dca9c32574ec|DAP|USD|10013.40|10013.40|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011118|750|2022-02-10|eb406739-6ca8-41df-9a8c-bdd857310c35|DAP|USD|41162.70|41162.70|USA| |36-2691823|POWERBRACE CORPORATION|60TH AVE|S/N|7640|53142|KENOSHA|2022-03-14 19:05:02|
3694|2011124|750|2022-02-11|64fbe4d7-e694-47fb-8966-7412a3dd792d|DAP|USD|24325.99|24325.99|USA| |133369789|ZF ACTIVE SAFETY US INC.|TECH CENTER DRIVE|S/N|12001|48150|LIVONIA|2022-03-16 16:18:04|
3694|2011109|750|2022-02-18|21883342-b22e-48f3-87c9-3a9b8c25459e|DAP|USD|22555.93|22555.93|LUX| |20062417197|AAM INTERNATIONAL SARL|RUE DE KOERICH|S/N|68|L-8437|STEINFORT|2022-03-22 18:01:00|
3995|2002643|240||COVE224ZANFB8|FCA| |0.00|0.00| | |36-2644555|DISA INDUSTRIES INC.||||||2022-03-03 11:59:03|
3995|2003149|240||COVE22503TDR5|FCA| |0.00|0.00| | |382642517|MARJO PLASTICS CO., INC||||||2022-03-10 14:41:12|
3694|2011110|750|2022-02-17|4941767d-6d44-4572-b19d-0c2ea9e6a6d7|DAP|USD|11169.90|11169.90|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-19|5e46ebf5-9c06-424f-a514-feb57e76c5a2|DAP|USD|3495.90|3495.90|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-10|34155a03-f3c4-404c-88d4-b9a0d847694a|DAP|USD|17375.40|17375.40|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-08|c9cdf6d4-98fe-4f62-ae4c-0b4147206494|DAP|USD|6212.67|6212.67|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-28|3538c3cc-b2c0-4d65-ac48-e26a9b2791f8|DAP|USD|4099.00|4099.00|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-24|6bcc1c8a-1542-492b-bde5-b2ffab19093d|DAP|USD|2482.20|2482.20|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-28|d65f9bff-dd85-4d10-a69c-511c90017126|DAP|USD|13652.10|13652.10|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011118|750|2022-02-09|03e79953-561b-46d1-a002-d6d4b50c0d49|DAP|USD|40582.06|40582.06|USA| |36-2691823|POWERBRACE CORPORATION|60TH AVE|S/N|7640|53142|KENOSHA|2022-03-14 19:05:02|
3694|2011124|750|2022-02-23|5db93abf-c54c-423d-9658-408db7bc6d02|DAP|USD|4572.02|4572.02|USA| |133369789|ZF ACTIVE SAFETY US INC.|TECH CENTER DRIVE|S/N|12001|48150|LIVONIA|2022-03-16 16:18:04|
3694|2011110|750|2022-02-11|2c79b97b-d10d-44be-91ee-b6692d2db925|DAP|USD|17794.53|17794.53|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011120|750|2022-02-14|84df2beb-66ad-42c2-8325-714dc4aa8dff|DAP|USD|416.40|416.40|USA| |80-0871159|SUSSEK MACHINE COMPANY, LLC|PIERCE ST|S/N|805|53594|WATERLOO|2022-03-07 17:17:00|
3694|2011110|750|2022-02-14|a6dc2cb1-812b-4cdf-b32c-667d3055aab1|DAP|USD|31192.88|31192.88|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-08|e7dd36b6-fae8-4849-8224-c665ba1ba931|DAP|USD|9082.08|9082.08|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011124|750|2022-02-18|59fcddd8-5ee9-4ab2-a2d9-66c81d1ebb2e|DAP|USD|680.70|680.70|USA| |133369789|ZF ACTIVE SAFETY US INC.|TECH CENTER DRIVE|S/N|12001|48150|LIVONIA|2022-03-16 16:18:04|
3694|2011119|750|2022-02-04|39be83c8-3438-4f62-8470-e04295e214e5|DAP|USD|3879.86|3879.86|USA| |80-0871159|SUSSEK MACHINE COMPANY, LLC|PIERCE ST|S/N|805|53594|WATERLOO|2022-03-07 16:21:03|
3694|2011110|750|2022-02-24|0edfca54-c585-43cb-bdba-39bc643860d8|DAP|USD|9928.80|9928.80|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-19|f8899dd8-cd04-40f6-bd8d-ca71cb23f2e7|DAP|USD|10087.27|10087.27|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
